week,date,team,opponent,home_or_away,time,rest_days,reserved,is_locked_out,expected_avail,spot_value,projected_win_prob,notes_future,spot_quality,preferred,must_use,save_for_later,notes,spot_value_score
9,2025-11-02,SEA,WSH,Away,8:20 PM,13,,,,Medium,0.7101,,,,,,,0.6381
9,2025-11-02,SF,NYG,Away,1:00 PM,7,,,,Medium,0.6644,,,,,,,0.5896
9,2025-11-02,TEN,LAC,Home,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6908
9,2025-11-02,WSH,SEA,Home,8:20 PM,6,,,,Low,0.3333,,,,,,,0.2867
10,2025-11-09,ARI,SEA,Away,4:05 PM,6,,,,Low,0.5495,,,,,,,0.4543
10,2025-11-09,ATL,IND,Away,9:30 AM,7,,,,Low,0.5122,,,,,,,0.4122
10,2025-11-09,BAL,MIN,Away,1:00 PM,10,,,,Low,0.3937,,,,,,,0.3665
10,2025-11-09,BUF,MIA,Away,1:00 PM,7,,,,Low,0.3333,,,,,,,0.3323
10,2025-11-09,CAR,NO,Home,1:00 PM,7,,,,Low,0.495,,,,,,,0.4917
10,2025-11-09,CHI,NYG,Home,1:00 PM,7,,,,Medium,0.697,,,,,,,0.6276
10,2025-11-09,CLE,NYJ,Away,1:00 PM,14,,,,Medium,0.5868,,,,,,,0.5273
10,2025-11-06,DEN,LV,Home,8:15 PM,4,,,,Low,0.4,,,,,,,0.4424
10,2025-11-09,DET,WSH,Away,4:25 PM,7,,,,Low,0.5556,,,,,,,0.4921
10,2025-11-10,GB,PHI,Home,8:15 PM,8,,,,Low,0.4878,,,,,,,0.3985
10,2025-11-09,HOU,JAX,Home,1:00 PM,7,,,,Medium,0.6491,,,,,,,0.6164
10,2025-11-09,IND,ATL,Home,9:30 AM,7,,,,Low,0.5349,,,,,,,0.4803
10,2025-11-09,JAX,HOU,Away,1:00 PM,7,,,,Low,0.3937,,,,,,,0.362
10,2025-11-09,LAC,PIT,Home,8:20 PM,7,,,,Medium,0.6855,,,,,,,0.6127
10,2025-11-09,LAR,SF,Away,4:25 PM,7,,,,Low,0.5556,,,,,,,0.4496
10,2025-11-06,LV,DEN,Away,8:15 PM,4,,,,Medium,0.6429,,,,,,,0.5867
10,2025-11-09,MIA,BUF,Home,1:00 PM,10,,,,Medium,0.7101,,,,,,,0.6838
10,2025-11-09,MIN,BAL,Home,1:00 PM,7,,,,Medium,0.6491,,,,,,,0.6209
10,2025-11-09,NE,TB,Away,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.577
10,2025-11-09,NO,CAR,Away,1:00 PM,7,,,,Low,0.5495,,,,,,,0.4853
10,2025-11-09,NYG,CHI,Away,1:00 PM,7,,,,Low,0.3448,,,,,,,0.2959
10,2025-11-09,NYJ,CLE,Home,1:00 PM,14,,,,Low,0.4545,,,,,,,0.4715
10,2025-11-10,PHI,GB,Away,8:15 PM,15,,,,Medium,0.5556,,,,,,,0.5028
10,2025-11-09,PIT,LAC,Away,8:20 PM,7,,,,Low,0.3571,,,,,,,0.3
10,2025-11-09,SEA,ARI,Home,4:05 PM,7,,,,Low,0.495,,,,,,,0.4607
10,2025-11-09,SF,LAR,Home,4:25 PM,7,,,,Low,0.4878,,,,,,,0.4454
10,2025-11-09,TB,NE,Home,1:00 PM,14,,,,Low,0.3571,,,,,,,0.4643
10,2025-11-09,WSH,DET,Home,4:25 PM,7,,,,Low,0.4878,,,,,,,0.4879
11,2025-11-16,ARI,SF,Home,4:05 PM,7,,,,Low,0.4878,,,,,,,0.4464
11,2025-11-16,ATL,CAR,Home,1:00 PM,7,,,,Medium,0.6241,,,,,,,0.6015
11,2025-11-16,BAL,CLE,Away,4:25 PM,7,,,,Low,0.2381,,,,,,,0.3518
11,2025-11-16,BUF,TB,Home,1:00 PM,7,,,,Medium,0.7101,,,,,,,0.6461
11,2025-11-16,CAR,ATL,Away,1:00 PM,7,,,,Low,0.4167,,,,,,,0.3855
11,2025-11-16,CHI,MIN,Away,1:00 PM,7,,,,Medium,0.5868,,,,,,,0.5279
11,2025-11-16,CIN,PIT,Away,1:00 PM,14,,,,Low,0.4878,,,,,,,0.4436
11,2025-11-16,CLE,BAL,Home,4:25 PM,7,,,,High,0.8039,,,,,,,0.8545
11,2025-11-17,DAL,LV,Away,8:15 PM,14,,,,Low,0.4878,,,,,,,0.4079
11,2025-11-16,DEN,KC,Home,4:25 PM,10,,,,Medium,0.6855,,,,,,,0.6035
11,2025-11-16,DET,PHI,Away,8:20 PM,7,,,,Medium,0.6575,,,,,,,0.5545
11,2025-11-16,GB,NYG,Away,1:00 PM,6,,,,Low,0.3704,,,,,,,0.3893
11,2025-11-16,HOU,TEN,Away,1:00 PM,7,,,,Low,0.4237,,,,,,,0.367
11,2025-11-16,JAX,LAC,Home,1:00 PM,7,,,,Medium,0.4878,,,,,,,0.5016
11,2025-11-16,KC,DEN,Away,4:25 PM,14,,,,Low,0.3571,,,,,,,0.2908
11,2025-11-16,LAC,JAX,Away,1:00 PM,7,,,,Medium,0.5556,,,,,,,0.5059
11,2025-11-16,LAR,SEA,Home,4:05 PM,7,,,,Low,0.495,,,,,,,0.4535
11,2025-11-17,LV,DAL,Home,8:15 PM,11,,,,Medium,0.5556,,,,,,,0.5122
11,2025-11-16,MIA,WSH,Home,9:30 AM,7,,,,Low,0.3571,,,,,,,0.3794
11,2025-11-16,MIN,CHI,Home,1:00 PM,7,,,,Low,0.4545,,,,,,,0.472
11,2025-11-13,NE,NYJ,Home,8:15 PM,4,,,,Low,0.495,,,,,,,0.4839
11,2025-11-16,NYG,GB,Home,1:00 PM,7,,,,Medium,0.6721,,,,,,,0.6806
11,2025-11-13,NYJ,NE,Away,8:15 PM,4,,,,Low,0.5495,,,,,,,0.4775
11,2025-11-16,PHI,DET,Home,8:20 PM,6,,,,Low,0.3846,,,,,,,0.3861
11,2025-11-16,PIT,CIN,Home,1:00 PM,7,,,,Low,0.5556,,,,,,,0.4479
11,2025-11-16,SEA,LAR,Away,4:05 PM,7,,,,Low,0.5495,,,,,,,0.4471
11,2025-11-16,SF,ARI,Away,4:05 PM,7,,,,Low,0.5556,,,,,,,0.4506
11,2025-11-16,TB,BUF,Away,1:00 PM,7,,,,Low,0.3333,,,,,,,0.2947
11,2025-11-16,TEN,HOU,Home,1:00 PM,14,,,,Medium,0.6183,,,,,,,0.6727
11,2025-11-16,WSH,MIA,Away,9:30 AM,7,,,,Medium,0.6855,,,,,,,0.5921
12,2025-11-23,ARI,JAX,Home,4:05 PM,7,,,,Medium,0.6183,,,,,,,0.5986
12,2025-11-23,ATL,NO,Away,4:25 PM,7,,,,Medium,0.6923,,,,,,,0.5123
12,2025-11-23,BAL,NYJ,Home,1:00 PM,7,,,,High,0.8571,,,,,,,0.8412
12,2025-11-20,BUF,HOU,Away,8:15 PM,4,,,,Low,0.3937,,,,,,,0.3511
12,2025-11-24,CAR,SF,Away,8:15 PM,8,,,,Medium,0.7561,,,,,,,0.6845
12,2025-11-23,CHI,PIT,Home,1:00 PM,7,,,,Medium,0.5745,,,,,,,0.5488
12,2025-11-23,CIN,NE,Home,1:00 PM,7,,,,Medium,0.6923,,,,,,,0.6778
12,2025-11-23,CLE,LV,Away,4:05 PM,7,,,,Medium,0.6491,,,,,,,0.5611
12,2025-11-23,DAL,PHI,Home,4:25 PM,6,,,,Low,0.3571,,,,,,,0.4022
12,2025-11-23,DET,NYG,Home,1:00 PM,7,,,,High,0.8039,,,,,,,0.8063
12,2025-11-23,GB,MIN,Home,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4587
12,2025-11-20,HOU,BUF,Home,8:15 PM,4,,,,Medium,0.6491,,,,,,,0.6054
12,2025-11-23,IND,KC,Away,1:00 PM,14,,,,High,0.8095,,,,,,,0.7423
12,2025-11-23,JAX,ARI,Away,4:05 PM,7,,,,Low,0.4237,,,,,,,0.3929
12,2025-11-23,KC,IND,Home,1:00 PM,7,,,,Low,0.2326,,,,,,,0.2308
12,2025-11-23,LAR,TB,Home,8:20 PM,7,,,,Medium,0.5968,,,,,,,0.5379
12,2025-11-23,LV,CLE,Home,4:05 PM,6,,,,Low,0.3937,,,,,,,0.4067
12,2025-11-23,MIN,GB,Away,1:00 PM,7,,,,Low,0.5556,,,,,,,0.4629
12,2025-11-23,NE,CIN,Away,1:00 PM,10,,,,Low,0.3509,,,,,,,0.3547
12,2025-11-23,NO,ATL,Home,4:25 PM,14,,,,Low,0.3509,,,,,,,0.3892
12,2025-11-23,NYG,DET,Away,1:00 PM,7,,,,Low,0.2381,,,,,,,0.3036
12,2025-11-23,NYJ,BAL,Away,1:00 PM,10,,,,Low,0.1852,,,,,,,0.2536
12,2025-11-23,PHI,DAL,Away,4:25 PM,7,,,,Medium,0.6855,,,,,,,0.6149
12,2025-11-23,PIT,CHI,Away,1:00 PM,7,,,,Low,0.4673,,,,,,,0.4131
12,2025-11-23,SEA,TEN,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4624
12,2025-11-24,SF,CAR,Home,8:15 PM,8,,,,Low,0.2857,,,,,,,0.3582
12,2025-11-23,TB,LAR,Away,8:20 PM,7,,,,Low,0.4464,,,,,,,0.3675
12,2025-11-23,TEN,SEA,Home,1:00 PM,7,,,,Medium,0.5556,,,,,,,0.5666
13,2025-11-30,ARI,TB,Away,1:00 PM,7,,,,Medium,0.6491,,,,,,,0.5225
13,2025-11-30,ATL,NYJ,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4003
13,2025-11-27,BAL,CIN,Home,8:20 PM,4,,,,Low,0.4545,,,,,,,0.483
13,2025-11-30,BUF,PIT,Away,4:25 PM,10,,,,Low,0.3571,,,,,,,0.3198
13,2025-11-30,CAR,LAR,Home,1:00 PM,6,,,,Low,0.3937,,,,,,,0.4414
13,2025-11-28,CHI,PHI,Away,3:00 PM,5,,,,Medium,0.7647,,,,,,,0.6804
13,2025-11-27,CIN,BAL,Away,8:20 PM,4,,,,Medium,0.5868,,,,,,,0.5389
13,2025-11-30,CLE,SF,Home,1:00 PM,7,,,,Low,0.3226,,,,,,,0.4014
13,2025-11-27,DAL,KC,Home,4:30 PM,4,,,,Low,0.3279,,,,,,,0.3659
13,2025-11-30,DEN,WSH,Away,8:20 PM,14,,,,Low,0.5745,,,,,,,0.471
13,2025-11-27,DET,GB,Home,1:00 PM,4,,,,Medium,0.6078,,,,,,,0.5584
13,2025-11-27,GB,DET,Away,1:00 PM,4,,,,Low,0.4348,,,,,,,0.37
13,2025-11-30,HOU,IND,Away,1:00 PM,10,,,,Medium,0.6855,,,,,,,0.5747
13,2025-11-30,IND,HOU,Home,1:00 PM,7,,,,Low,0.3571,,,,,,,0.362
13,2025-11-30,JAX,TEN,Away,1:00 PM,7,,,,Medium,0.6721,,,,,,,0.5706
13,2025-11-27,KC,DAL,Away,4:30 PM,4,,,,Medium,0.7143,,,,,,,0.625
13,2025-11-30,LAC,LV,Home,4:25 PM,14,,,,Low,0.303,,,,,,,0.4075
13,2025-11-30,LAR,CAR,Away,1:00 PM,7,,,,Medium,0.6491,,,,,,,0.5958
13,2025-11-30,LV,LAC,Away,4:25 PM,7,,,,Medium,0.7403,,,,,,,0.6074
13,2025-11-30,MIA,NO,Home,1:00 PM,14,,,,Medium,0.7207,,,,,,,0.6801
13,2025-11-30,MIN,SEA,Away,4:05 PM,7,,,,Low,0.5495,,,,,,,0.4686
13,2025-12-01,NE,NYG,Home,8:15 PM,8,,,,Medium,0.6241,,,,,,,0.5666
13,2025-11-30,NO,MIA,Away,1:00 PM,7,,,,Low,0.3226,,,,,,,0.2116
13,2025-12-01,NYG,NE,Away,8:15 PM,8,,,,Low,0.4167,,,,,,,0.3506
13,2025-11-30,NYJ,ATL,Home,1:00 PM,7,,,,Medium,0.5556,,,,,,,0.5045
13,2025-11-28,PHI,CHI,Home,3:00 PM,5,,,,Low,0.2778,,,,,,,0.3409
13,2025-11-30,PIT,BUF,Home,4:25 PM,7,,,,Medium,0.6855,,,,,,,0.6325
13,2025-11-30,SEA,MIN,Home,4:05 PM,7,,,,Low,0.495,,,,,,,0.475
13,2025-11-30,SF,CLE,Away,1:00 PM,6,,,,Medium,0.7207,,,,,,,0.6699
13,2025-11-30,TB,ARI,Home,1:00 PM,7,,,,Low,0.3937,,,,,,,0.3681
13,2025-11-30,TEN,JAX,Home,1:00 PM,7,,,,Low,0.3704,,,,,,,0.3793
13,2025-11-30,WSH,DEN,Home,8:20 PM,14,,,,Low,0.4673,,,,,,,0.4352
14,2025-12-07,ARI,LAR,Home,4:25 PM,7,,,,Medium,0.6923,,,,,,,0.6131
14,2025-12-07,ATL,SEA,Home,1:00 PM,7,,,,Medium,0.5556,,,,,,,0.5153
14,2025-12-07,BAL,PIT,Home,1:00 PM,10,,,,Low,0.3571,,,,,,,0.4065
14,2025-12-07,BUF,CIN,Home,4:25 PM,7,,,,Medium,0.7041,,,,,,,0.6461
14,2025-12-07,CHI,GB,Away,1:00 PM,9,,,,Low,0.4878,,,,,,,0.4652
14,2025-12-07,CIN,BUF,Away,4:25 PM,10,,,,Low,0.339,,,,,,,0.304
14,2025-12-07,CLE,TEN,Home,1:00 PM,7,,,,Medium,0.5556,,,,,,,0.509
14,2025-12-04,DAL,DET,Away,8:15 PM,7,,,,Medium,0.726,,,,,,,0.6737
14,2025-12-07,DEN,LV,Away,4:05 PM,7,,,,Low,0.4,,,,,,,0.3924
14,2025-12-04,DET,DAL,Home,8:15 PM,7,,,,Low,0.3175,,,,,,,0.3969
14,2025-12-07,GB,CHI,Home,1:00 PM,10,,,,Medium,0.5556,,,,,,,0.5694
14,2025-12-07,HOU,KC,Away,8:20 PM,7,,,,Medium,0.7354,,,,,,,0.6087
14,2025-12-07,IND,JAX,Away,1:00 PM,7,,,,Low,0.5495,,,,,,,0.4624
14,2025-12-07,JAX,IND,Home,1:00 PM,7,,,,Low,0.495,,,,,,,0.4688
14,2025-12-07,KC,HOU,Home,8:20 PM,10,,,,Low,0.3077,,,,,,,0.3166
14,2025-12-08,LAC,PHI,Home,8:15 PM,8,,,,Low,0.4673,,,,,,,0.4429
14,2025-12-07,LAR,ARI,Away,4:25 PM,7,,,,Low,0.3509,,,,,,,0.29
14,2025-12-07,LV,DEN,Home,4:05 PM,7,,,,Medium,0.6429,,,,,,,0.6367
14,2025-12-07,MIA,NYJ,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.3954
14,2025-12-07,MIN,WSH,Home,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4513
14,2025-12-07,NO,TB,Away,1:00 PM,7,,,,Medium,0.8095,,,,,,,0.6888
14,2025-12-07,NYJ,MIA,Home,1:00 PM,7,,,,Low,0.5556,,,,,,,0.4996
14,2025-12-08,PHI,LAC,Away,8:15 PM,10,,,,Low,0.5745,,,,,,,0.4787
14,2025-12-07,PIT,BAL,Away,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6192
14,2025-12-07,SEA,ATL,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4111
14,2025-12-07,TB,NO,Home,1:00 PM,7,,,,Low,0.2326,,,,,,,0.2773
14,2025-12-07,TEN,CLE,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4048
14,2025-12-07,WSH,MIN,Away,1:00 PM,7,,,,Low,0.5556,,,,,,,0.4555
15,2025-12-14,ARI,HOU,Away,1:00 PM,7,,,,Low,0.5745,,,,,,,0.4685
15,2025-12-11,ATL,TB,Away,8:15 PM,4,,,,Medium,0.7041,,,,,,,0.598
15,2025-12-14,BAL,CIN,Away,1:00 PM,7,,,,Low,0.4545,,,,,,,0.433
15,2025-12-14,BUF,NE,Away,1:00 PM,7,,,,Low,0.3571,,,,,,,0.3404
15,2025-12-14,CAR,NO,Away,4:25 PM,14,,,,Low,0.495,,,,,,,0.4917
15,2025-12-14,CHI,CLE,Home,1:00 PM,7,,,,High,0.7561,,,,,,,0.7102
15,2025-12-14,CIN,BAL,Home,1:00 PM,7,,,,Medium,0.5868,,,,,,,0.5889
15,2025-12-14,CLE,CHI,Away,1:00 PM,7,,,,Low,0.2857,,,,,,,0.2839
15,2025-12-14,DAL,MIN,Home,8:20 PM,10,,,,Medium,0.495,,,,,,,0.5023
15,2025-12-14,DEN,GB,Home,4:25 PM,7,,,,Medium,0.5556,,,,,,,0.5126
15,2025-12-14,DET,LAR,Away,4:25 PM,10,,,,Low,0.495,,,,,,,0.4562
15,2025-12-14,GB,DEN,Away,4:25 PM,7,,,,Low,0.4878,,,,,,,0.4083
15,2025-12-14,HOU,ARI,Home,1:00 PM,7,,,,Low,0.4673,,,,,,,0.4327
15,2025-12-14,IND,SEA,Away,4:25 PM,7,,,,Medium,0.6491,,,,,,,0.5397
15,2025-12-14,JAX,NYJ,Home,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6127
15,2025-12-14,KC,LAC,Home,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6045
15,2025-12-14,LAC,KC,Away,1:00 PM,6,,,,Low,0.3571,,,,,,,0.2918
15,2025-12-14,LAR,DET,Home,4:25 PM,7,,,,Medium,0.5495,,,,,,,0.5498
15,2025-12-14,LV,PHI,Away,1:00 PM,7,,,,High,0.8425,,,,,,,0.7562
15,2025-12-15,MIA,PIT,Away,8:15 PM,8,,,,Medium,0.6183,,,,,,,0.5282
15,2025-12-14,MIN,DAL,Away,8:20 PM,7,,,,Low,0.5495,,,,,,,0.4959
15,2025-12-14,NE,BUF,Home,1:00 PM,13,,,,High,0.6855,,,,,,,0.7531
15,2025-12-14,NO,CAR,Home,4:25 PM,7,,,,Low,0.5495,,,,,,,0.4853
15,2025-12-14,NYG,WSH,Home,1:00 PM,13,,,,Low,0.3704,,,,,,,0.4638
15,2025-12-14,NYJ,JAX,Away,1:00 PM,7,,,,Low,0.3571,,,,,,,0.3
15,2025-12-14,PHI,LV,Home,1:00 PM,6,,,,Low,0.2,,,,,,,0.2922
15,2025-12-15,PIT,MIA,Home,8:15 PM,8,,,,Low,0.4237,,,,,,,0.4225
15,2025-12-14,SEA,IND,Home,4:25 PM,7,,,,Low,0.3937,,,,,,,0.3854
15,2025-12-14,SF,TEN,Home,4:25 PM,14,,,,High,0.7802,,,,,,,0.805
15,2025-12-11,TB,ATL,Home,8:15 PM,4,,,,Low,0.339,,,,,,,0.3559
15,2025-12-14,TEN,SF,Away,4:25 PM,7,,,,Low,0.2632,,,,,,,0.2414
15,2025-12-14,WSH,NYG,Away,1:00 PM,7,,,,Medium,0.6721,,,,,,,0.5551
16,2025-12-21,ARI,ATL,Home,4:05 PM,7,,,,Medium,0.6491,,,,,,,0.6028
16,2025-12-21,ATL,ARI,Away,4:05 PM,10,,,,Low,0.3937,,,,,,,0.3485
16,2025-12-21,BAL,NE,Home,1:00 PM,7,,,,High,0.8039,,,,,,,0.8345
16,2025-12-21,BUF,CLE,Away,1:00 PM,7,,,,Low,0.2439,,,,,,,0.3198
16,2025-12-21,CAR,TB,Home,1:00 PM,7,,,,High,0.7561,,,,,,,0.7398
16,2025-12-20,CHI,GB,Home,1:00 PM,6,,,,Medium,0.4878,,,,,,,0.5152
16,2025-12-21,CIN,MIA,Away,8:20 PM,7,,,,Low,0.495,,,,,,,0.4309
16,2025-12-21,CLE,BUF,Home,1:00 PM,7,,,,High,0.798,,,,,,,0.8131
16,2025-12-21,DAL,LAC,Home,1:00 PM,7,,,,Low,0.495,,,,,,,0.4954
16,2025-12-21,DEN,JAX,Home,4:05 PM,7,,,,Medium,0.7041,,,,,,,0.6819
16,2025-12-21,DET,PIT,Home,4:25 PM,7,,,,Medium,0.7207,,,,,,,0.6844
16,2025-12-20,GB,CHI,Away,1:00 PM,6,,,,Medium,0.5556,,,,,,,0.5194
16,2025-12-21,HOU,LV,Home,4:25 PM,7,,,,Medium,0.6855,,,,,,,0.6492
16,2025-12-22,IND,SF,Home,8:15 PM,8,,,,Low,0.4167,,,,,,,0.4124
16,2025-12-21,JAX,DEN,Away,4:05 PM,7,,,,Low,0.339,,,,,,,0.3398
16,2025-12-21,KC,TEN,Away,1:00 PM,7,,,,Low,0.2857,,,,,,,0.325
16,2025-12-21,LAC,DAL,Away,1:00 PM,7,,,,Low,0.5495,,,,,,,0.489
16,2025-12-18,LAR,SEA,Away,8:15 PM,4,,,,Low,0.495,,,,,,,0.4035
16,2025-12-21,LV,HOU,Away,4:25 PM,7,,,,Low,0.3571,,,,,,,0.3365
16,2025-12-21,MIA,CIN,Home,8:20 PM,6,,,,Medium,0.5495,,,,,,,0.5245
16,2025-12-21,MIN,NYG,Away,1:00 PM,7,,,,Low,0.4673,,,,,,,0.4503
16,2025-12-21,NE,BAL,Away,1:00 PM,7,,,,Low,0.2381,,,,,,,0.3318
16,2025-12-21,NO,NYJ,Home,1:00 PM,7,,,,Low,0.5556,,,,,,,0.498
16,2025-12-21,NYG,MIN,Home,1:00 PM,7,,,,Medium,0.5745,,,,,,,0.5861
16,2025-12-21,NYJ,NO,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.3938
16,2025-12-20,PHI,WSH,Away,1:00 PM,6,,,,Medium,0.6855,,,,,,,0.5696
16,2025-12-21,PIT,DET,Away,4:25 PM,6,,,,Low,0.3226,,,,,,,0.3159
16,2025-12-18,SEA,LAR,Home,8:15 PM,4,,,,Low,0.5495,,,,,,,0.4971
16,2025-12-22,SF,IND,Away,8:15 PM,8,,,,Medium,0.6241,,,,,,,0.5283
16,2025-12-21,TB,CAR,Away,1:00 PM,10,,,,Low,0.2857,,,,,,,0.3135
16,2025-12-21,TEN,KC,Home,1:00 PM,7,,,,High,0.7561,,,,,,,0.7514
16,2025-12-20,WSH,PHI,Home,1:00 PM,6,,,,Low,0.3571,,,,,,,0.3569
17,2025-12-28,ARI,CIN,Away,1:00 PM,7,,,,Medium,0.6575,,,,,,,0.5315
17,2025-12-29,ATL,LAR,Home,8:15 PM,8,,,,Low,0.4167,,,,,,,0.4097
17,2025-12-28,BAL,GB,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4254
17,2025-12-28,BUF,PHI,Home,4:25 PM,7,,,,Low,0.5556,,,,,,,0.4992
17,2025-12-28,CAR,SEA,Home,1:00 PM,7,,,,Medium,0.4878,,,,,,,0.5112
17,2025-12-28,CHI,SF,Away,8:20 PM,8,,,,Medium,0.6575,,,,,,,0.566
17,2025-12-28,CIN,ARI,Home,1:00 PM,7,,,,Low,0.3846,,,,,,,0.3632
17,2025-12-28,CLE,PIT,Home,1:00 PM,7,,,,Medium,0.4673,,,,,,,0.5164
17,2025-12-25,DAL,WSH,Away,1:00 PM,4,,,,Medium,0.6644,,,,,,,0.5788
17,2025-12-25,DEN,KC,Away,8:15 PM,4,,,,Medium,0.6855,,,,,,,0.5535
17,2025-12-25,DET,MIN,Away,4:30 PM,4,,,,Low,0.4673,,,,,,,0.4125
17,2025-12-28,GB,BAL,Home,1:00 PM,8,,,,Medium,0.5556,,,,,,,0.5296
17,2025-12-28,HOU,LAC,Away,1:00 PM,7,,,,Medium,0.6491,,,,,,,0.5356
17,2025-12-28,IND,JAX,Home,1:00 PM,6,,,,Medium,0.5495,,,,,,,0.5124
17,2025-12-28,JAX,IND,Away,1:00 PM,7,,,,Low,0.495,,,,,,,0.4188
17,2025-12-25,KC,DEN,Home,8:15 PM,4,,,,Low,0.3571,,,,,,,0.3408
17,2025-12-28,LAC,HOU,Home,1:00 PM,7,,,,Low,0.3937,,,,,,,0.3813
17,2025-12-29,LAR,ATL,Away,8:15 PM,11,,,,Medium,0.6241,,,,,,,0.5256
17,2025-12-28,LV,NYG,Home,1:00 PM,7,,,,Medium,0.5745,,,,,,,0.5161
17,2025-12-28,MIA,TB,Home,1:00 PM,7,,,,Low,0.495,,,,,,,0.4856
17,2025-12-25,MIN,DET,Home,4:30 PM,4,,,,Medium,0.5726,,,,,,,0.5467
17,2025-12-28,NE,NYJ,Away,1:00 PM,7,,,,Low,0.495,,,,,,,0.4339
17,2025-12-28,NO,TEN,Away,1:00 PM,7,,,,Medium,0.6364,,,,,,,0.556
17,2025-12-28,NYG,LV,Away,1:00 PM,7,,,,Low,0.4673,,,,,,,0.3803
17,2025-12-28,NYJ,NE,Home,1:00 PM,7,,,,Medium,0.5495,,,,,,,0.5275
17,2025-12-28,PHI,BUF,Away,4:25 PM,8,,,,Low,0.4878,,,,,,,0.395
17,2025-12-28,PIT,CLE,Away,1:00 PM,7,,,,Medium,0.5745,,,,,,,0.5522
17,2025-12-28,SEA,CAR,Away,1:00 PM,10,,,,Medium,0.5556,,,,,,,0.5155
17,2025-12-28,SF,CHI,Home,8:20 PM,6,,,,Low,0.3846,,,,,,,0.3977
17,2025-12-28,TB,MIA,Away,1:00 PM,7,,,,Low,0.5495,,,,,,,0.4792
17,2025-12-28,TEN,NO,Home,1:00 PM,7,,,,Low,0.4082,,,,,,,0.4234
17,2025-12-25,WSH,DAL,Home,1:00 PM,5,,,,Low,0.3759,,,,,,,0.398
18,2026-01-04,ARI,LAR,Away,1:00 PM,7,,,,Medium,0.6923,,,,,,,0.5631
18,2026-01-04,ATL,NO,Home,1:00 PM,6,,,,Medium,0.6923,,,,,,,0.6123
18,2026-01-04,BAL,PIT,Away,1:00 PM,7,,,,Low,0.3571,,,,,,,0.3565
18,2026-01-04,BUF,NYJ,Home,1:00 PM,7,,,,High,0.8039,,,,,,,0.762
18,2026-01-04,CAR,TB,Away,1:00 PM,7,,,,Medium,0.7561,,,,,,,0.6898
18,2026-01-04,CHI,DET,Home,1:00 PM,7,,,,Medium,0.4878,,,,,,,0.5353
18,2026-01-04,CIN,CLE,Home,1:00 PM,7,,,,High,0.8039,,,,,,,0.787
18,2026-01-04,CLE,CIN,Away,1:00 PM,7,,,,Low,0.2381,,,,,,,0.2844
18,2026-01-04,DAL,NYG,Away,1:00 PM,10,,,,Low,0.495,,,,,,,0.4182
18,2026-01-04,DEN,LAC,Home,1:00 PM,10,,,,Medium,0.5745,,,,,,,0.5189
18,2026-01-04,DET,CHI,Away,1:00 PM,10,,,,Medium,0.5556,,,,,,,0.5396
18,2026-01-04,GB,MIN,Away,1:00 PM,7,,,,Low,0.4878,,,,,,,0.4087
18,2026-01-04,HOU,IND,Home,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6247
18,2026-01-04,IND,HOU,Away,1:00 PM,7,,,,Low,0.3571,,,,,,,0.312
18,2026-01-04,JAX,TEN,Home,1:00 PM,7,,,,Medium,0.6721,,,,,,,0.6206
18,2026-01-04,KC,LV,Away,1:00 PM,10,,,,Low,0.3226,,,,,,,0.3273
18,2026-01-04,LAC,DEN,Away,1:00 PM,7,,,,Low,0.4673,,,,,,,0.3831
18,2026-01-04,LAR,ARI,Home,1:00 PM,6,,,,Low,0.3509,,,,,,,0.34
18,2026-01-04,LV,KC,Home,1:00 PM,7,,,,Medium,0.7207,,,,,,,0.6958
18,2026-01-04,MIA,NE,Away,1:00 PM,7,,,,Medium,0.5745,,,,,,,0.5006
18,2026-01-04,MIN,GB,Home,1:00 PM,10,,,,Medium,0.5556,,,,,,,0.5129
18,2026-01-04,NE,MIA,Home,1:00 PM,7,,,,Low,0.4673,,,,,,,0.4648
18,2026-01-04,NO,ATL,Away,1:00 PM,7,,,,Low,0.3509,,,,,,,0.2892
18,2026-01-04,NYG,DAL,Home,1:00 PM,7,,,,Medium,0.5495,,,,,,,0.5118
18,2026-01-04,NYJ,BUF,Away,1:00 PM,7,,,,Low,0.2381,,,,,,,0.2593
18,2026-01-04,PHI,WSH,Home,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6196
18,2026-01-04,PIT,BAL,Home,1:00 PM,7,,,,Medium,0.6855,,,,,,,0.6692
18,2026-01-04,SEA,SF,Away,1:00 PM,7,,,,Low,0.3571,,,,,,,0.2963
