week,date,team,opponent,home_or_away,time,rest_days,reserved,is_locked_out,expected_avail,spot_value,projected_win_prob,notes_future,spot_quality,preferred,must_use,save_for_later,notes,spot_value_score
1,2025-09-07,ARI,NO,Away,1:00 PM,7,False,False,False,Low,0.339,,,False,False,False,,0.2712
1,2025-09-07,ATL,TB,Home,1:00 PM,7,False,False,False,Medium,0.7041,,,False,False,False,,0.6133
1,2025-09-07,BAL,BUF,Away,8:20 PM,7,False,False,False,Low,0.537,,,False,False,False,,0.4296
1,2025-09-07,BUF,BAL,Home,8:20 PM,7,False,False,False,Low,0.505,,,False,False,False,,0.454
1,2025-09-07,CAR,JAX,Away,1:00 PM,7,False,False,False,Low,0.6078,,,False,False,False,,0.4862
1,2025-09-08,CHI,MIN,Home,8:15 PM,7,False,False,False,Medium,0.5868,,,False,False,False,,0.5194
1,2025-09-07,CIN,CLE,Away,1:00 PM,7,False,False,False,Medium,0.8039,,,False,False,False,,0.6431
1,2025-09-07,CLE,CIN,Home,1:00 PM,7,False,False,False,Low,0.2381,,,False,False,False,,0.2405
1,2025-09-04,DAL,PHI,Away,8:20 PM,7,False,False,False,Low,0.3571,,,False,False,False,,0.2857
1,2025-09-07,DEN,TEN,Home,4:05 PM,7,False,False,False,Medium,0.7959,,,False,False,False,,0.6867
1,2025-09-07,DET,GB,Away,4:25 PM,7,False,False,False,Low,0.6078,,,False,False,False,,0.4862
1,2025-09-07,GB,DET,Home,4:25 PM,7,False,False,False,Low,0.4348,,,False,False,False,,0.3978
1,2025-09-07,HOU,LAR,Away,4:25 PM,7,False,False,False,Low,0.5726,,,False,False,False,,0.4581
1,2025-09-07,IND,MIA,Home,1:00 PM,7,False,False,False,Low,0.5413,,,False,False,False,,0.483
1,2025-09-07,JAX,CAR,Home,1:00 PM,7,False,False,False,Low,0.4348,,,False,False,False,,0.3978
1,2025-09-05,KC,LAC,Away,8:00 PM,7,False,False,False,Medium,0.6855,,,False,False,False,,0.5484
1,2025-09-05,LAC,KC,Home,8:00 PM,7,False,False,False,Low,0.3571,,,False,False,False,,0.3357
1,2025-09-07,LAR,HOU,Home,4:25 PM,7,False,False,False,Low,0.4673,,,False,False,False,,0.4238
1,2025-09-07,LV,NE,Away,1:00 PM,7,False,False,False,Low,0.6241,,,False,False,False,,0.4993
1,2025-09-07,MIA,IND,Away,1:00 PM,7,False,False,False,Low,0.505,,,False,False,False,,0.404
1,2025-09-08,MIN,CHI,Away,8:15 PM,7,False,False,False,Low,0.4545,,,False,False,False,,0.3636
1,2025-09-07,NE,LV,Home,1:00 PM,7,False,False,False,Low,0.4167,,,False,False,False,,0.3834
1,2025-09-07,NO,ARI,Home,1:00 PM,7,False,False,False,Medium,0.7041,,,False,False,False,,0.6133
1,2025-09-07,NYG,WSH,Away,1:00 PM,7,False,False,False,Low,0.3704,,,False,False,False,,0.2963
1,2025-09-07,NYJ,PIT,Home,1:00 PM,7,False,False,False,Low,0.4348,,,False,False,False,,0.3978
1,2025-09-04,PHI,DAL,Home,8:20 PM,7,False,False,False,Medium,0.6855,,,False,False,False,,0.5984
1,2025-09-07,PIT,NYJ,Away,1:00 PM,7,False,False,False,Low,0.6078,,,False,False,False,,0.4862
1,2025-09-07,SEA,SF,Home,4:05 PM,7,False,False,False,Low,0.3571,,,False,False,False,,0.3357
1,2025-09-07,SF,SEA,Away,4:05 PM,7,False,False,False,Medium,0.6855,,,False,False,False,,0.5484
1,2025-09-07,TB,ATL,Away,1:00 PM,7,False,False,False,Low,0.339,,,False,False,False,,0.2712
1,2025-09-07,TEN,DEN,Away,4:05 PM,7,False,False,False,Low,0.2439,,,False,False,False,,0.1951
1,2025-09-07,WSH,NYG,Home,1:00 PM,7,False,False,False,Medium,0.6721,,,False,False,False,,0.5877
2,2025-09-14,ARI,CAR,Home,4:05 PM,7,False,False,False,Medium,0.6721,,,False,False,False,,0.5877
2,2025-09-14,ATL,MIN,Away,8:20 PM,7,False,False,False,Medium,0.6855,,,False,False,False,,0.5484
2,2025-09-14,BAL,CLE,Home,1:00 PM,7,False,False,False,Low,0.2381,,,False,False,False,,0.2405
2,2025-09-14,BUF,NYJ,Away,1:00 PM,7,False,False,False,Medium,0.8039,,,False,False,False,,0.6431
2,2025-09-14,CAR,ARI,Away,4:05 PM,7,False,False,False,Low,0.3704,,,False,False,False,,0.2963
2,2025-09-14,CHI,DET,Away,1:00 PM,6,False,False,False,Low,0.4878,,,False,False,False,,0.3902
2,2025-09-14,CIN,JAX,Home,1:00 PM,7,False,False,False,Medium,0.7041,,,False,False,False,,0.6133
2,2025-09-14,CLE,BAL,Away,1:00 PM,7,False,False,False,Medium,0.8039,,,False,False,False,,0.6431
2,2025-09-14,DAL,NYG,Home,1:00 PM,10,False,False,False,Low,0.495,,,False,False,False,,0.446
2,2025-09-14,DEN,IND,Away,4:05 PM,7,False,False,False,Low,0.3937,,,False,False,False,,0.315
2,2025-09-14,DET,CHI,Home,1:00 PM,7,False,False,False,Low,0.5556,,,False,False,False,,0.4945
2,2025-09-11,GB,WSH,Home,8:15 PM,4,False,False,False,Medium,0.5868,,,False,False,False,,0.5194
2,2025-09-15,HOU,TB,Home,7:00 PM,8,False,False,False,Low,0.5556,,,False,False,False,,0.4945
2,2025-09-14,IND,DEN,Home,4:05 PM,7,False,False,False,Medium,0.6491,,,False,False,False,,0.5693
2,2025-09-14,JAX,CIN,Away,1:00 PM,7,False,False,False,Low,0.339,,,False,False,False,,0.2712
2,2025-09-14,KC,PHI,Home,4:25 PM,9,False,False,False,Low,0.5192,,,False,False,False,,0.4654
2,2025-09-15,LAC,LV,Away,10:00 PM,10,False,False,False,Low,0.303,,,False,False,False,,0.2424
2,2025-09-14,LAR,TEN,Away,1:00 PM,7,False,False,False,Low,0.3448,,,False,False,False,,0.2758
2,2025-09-15,LV,LAC,Home,10:00 PM,8,False,False,False,Medium,0.7403,,,False,False,False,,0.6422
2,2025-09-14,MIA,NE,Home,1:00 PM,7,False,False,False,Medium,0.5745,,,False,False,False,,0.5096
2,2025-09-14,MIN,ATL,Home,8:20 PM,6,False,False,False,Low,0.3571,,,False,False,False,,0.3357
2,2025-09-14,NE,MIA,Away,1:00 PM,7,False,False,False,Low,0.4673,,,False,False,False,,0.3738
2,2025-09-14,NO,SF,Home,1:00 PM,7,False,False,False,Low,0.2778,,,False,False,False,,0.2722
2,2025-09-14,NYG,DAL,Away,1:00 PM,7,False,False,False,Low,0.5495,,,False,False,False,,0.4396
2,2025-09-14,NYJ,BUF,Home,1:00 PM,7,False,False,False,Low,0.2381,,,False,False,False,,0.2405
2,2025-09-14,PHI,KC,Away,4:25 PM,10,False,False,False,Low,0.5192,,,False,False,False,,0.4154
2,2025-09-14,PIT,SEA,Home,1:00 PM,7,False,False,False,Medium,0.5745,,,False,False,False,,0.5096
2,2025-09-14,SEA,PIT,Away,1:00 PM,7,False,False,False,Low,0.4673,,,False,False,False,,0.3738
2,2025-09-14,SF,NO,Away,1:00 PM,7,False,False,False,Medium,0.7647,,,False,False,False,,0.6118
2,2025-09-15,TB,HOU,Away,7:00 PM,8,False,False,False,Low,0.4878,,,False,False,False,,0.3902
2,2025-09-14,TEN,LAR,Home,1:00 PM,7,False,False,False,Medium,0.697,,,False,False,False,,0.6076
2,2025-09-11,WSH,GB,Away,8:15 PM,4,False,False,False,Low,0.4545,,,False,False,False,,0.3636
3,2025-09-21,ARI,SF,Away,4:25 PM,7,False,False,False,Low,0.4878,,,False,False,False,,0.3902
3,2025-09-21,ATL,CAR,Away,1:00 PM,7,False,False,False,Low,0.6241,,,False,False,False,,0.4993
3,2025-09-22,BAL,DET,Home,8:15 PM,8,False,False,False,Medium,0.6575,,,False,False,False,,0.576
3,2025-09-18,BUF,MIA,Home,8:15 PM,4,False,False,False,Low,0.3333,,,False,False,False,,0.3166
3,2025-09-21,CAR,ATL,Home,1:00 PM,7,False,False,False,Low,0.4167,,,False,False,False,,0.3834
3,2025-09-21,CHI,DAL,Home,4:25 PM,7,False,False,False,Medium,0.6241,,,False,False,False,,0.5493
3,2025-09-21,CIN,MIN,Away,1:00 PM,7,False,False,False,Low,0.5556,,,False,False,False,,0.4445
3,2025-09-21,CLE,GB,Home,1:00 PM,7,False,False,False,Low,0.3175,,,False,False,False,,0.304
3,2025-09-21,DAL,CHI,Away,4:25 PM,7,False,False,False,Low,0.4167,,,False,False,False,,0.3334
3,2025-09-21,DEN,LAC,Away,4:05 PM,7,False,False,False,Low,0.5745,,,False,False,False,,0.4596
3,2025-09-22,DET,BAL,Away,8:15 PM,8,False,False,False,Low,0.3846,,,False,False,False,,0.3077
3,2025-09-21,GB,CLE,Away,1:00 PM,10,False,False,False,Medium,0.726,,,False,False,False,,0.5808
3,2025-09-21,HOU,JAX,Away,1:00 PM,6,False,False,False,Medium,0.6491,,,False,False,False,,0.5193
3,2025-09-21,IND,TEN,Away,1:00 PM,7,False,False,False,Medium,0.6491,,,False,False,False,,0.5193
3,2025-09-21,JAX,HOU,Home,1:00 PM,7,False,False,False,Low,0.3937,,,False,False,False,,0.365
3,2025-09-21,KC,NYG,Away,8:20 PM,7,False,False,False,Low,0.303,,,False,False,False,,0.2424
3,2025-09-21,LAC,DEN,Home,4:05 PM,6,False,False,False,Low,0.4673,,,False,False,False,,0.4238
3,2025-09-21,LAR,PHI,Away,1:00 PM,7,False,False,False,Medium,0.6855,,,False,False,False,,0.5484
3,2025-09-21,LV,WSH,Away,1:00 PM,6,False,False,False,Medium,0.7802,,,False,False,False,,0.6242
3,2025-09-18,MIA,BUF,Away,8:15 PM,4,False,False,False,Medium,0.7101,,,False,False,False,,0.5681
3,2025-09-21,MIN,CIN,Home,1:00 PM,7,False,False,False,Low,0.4878,,,False,False,False,,0.4402
3,2025-09-21,NE,PIT,Home,1:00 PM,7,False,False,False,Low,0.5556,,,False,False,False,,0.4945
3,2025-09-21,NO,SEA,Away,4:05 PM,7,False,False,False,Medium,0.7354,,,False,False,False,,0.5883
3,2025-09-21,NYG,KC,Home,8:20 PM,7,False,False,False,Medium,0.7403,,,False,False,False,,0.6422
3,2025-09-21,NYJ,TB,Away,1:00 PM,7,False,False,False,Medium,0.7727,,,False,False,False,,0.6182
3,2025-09-21,PHI,LAR,Home,1:00 PM,7,False,False,False,Low,0.3571,,,False,False,False,,0.3357
3,2025-09-21,PIT,NE,Away,1:00 PM,7,False,False,False,Low,0.4878,,,False,False,False,,0.3902
