week,date,team,opponent,home_or_away,time,rest_days,reserved,is_locked_out,expected_avail,spot_value,projected_win_prob,notes_future,spot_quality,preferred,must_use,save_for_later,notes,spot_value_score
17,,GB,BAL,Home,,0,False,False,False,,,,,False,False,False,,
18,,GB,MIN,Away,,0,False,False,False,,,,,False,False,False,,
1,,HOU,LAR,Away,,0,False,False,False,,,,,False,False,False,,
2,,HOU,TB,Home,,0,False,False,False,,,,,False,False,False,,
3,,HOU,JAX,Away,,0,False,False,False,,,,,False,False,False,,
4,,HOU,TEN,Home,,0,False,False,False,,,,,False,False,False,,
5,,HOU,BAL,Away,,0,False,False,False,,,,,False,False,False,,
6,,HOU,BYE,Home,,0,False,False,False,,,,,False,False,False,,
7,,HOU,SEA,Away,,0,False,False,False,,,,,False,False,False,,
8,,HOU,SF,Home,,0,False,False,False,,,,,False,False,False,,
9,,HOU,DEN,Home,,0,False,False,False,,,,,False,False,False,,
10,,HOU,JAX,Home,,0,False,False,False,,,,,False,False,False,,
11,,HOU,TEN,Away,,0,False,False,False,,,,,False,False,False,,
12,,HOU,BUF,Home,,0,False,False,False,,,,,False,False,False,,
13,,HOU,IND,Away,,0,False,False,False,,,,,False,False,False,,
14,,HOU,KC,Away,,0,False,False,False,,,,,False,False,False,,
15,,HOU,ARI,Home,,0,False,False,False,,,,,False,False,False,,
16,,HOU,LV,Home,,0,False,False,False,,,,,False,False,False,,
17,,HOU,LAC,Away,,0,False,False,False,,,,,False,False,False,,
18,,HOU,IND,Home,,0,False,False,False,,,,,False,False,False,,
1,,IND,MIA,Home,,0,False,False,False,,,,,False,False,False,,
2,,IND,DEN,Home,,0,False,False,False,,,,,False,False,False,,
3,,IND,TEN,Away,,0,False,False,False,,,,,False,False,False,,
4,,IND,LAR,Away,,0,False,False,False,,,,,False,False,False,,
5,,IND,LV,Home,,0,False,False,False,,,,,False,False,False,,
6,,IND,ARI,Home,,0,False,False,False,,,,,False,False,False,,
7,,IND,LAC,Away,,0,False,False,False,,,,,False,False,False,,
8,,IND,TEN,Home,,0,False,False,False,,,,,False,False,False,,
9,,IND,PIT,Away,,0,False,False,False,,,,,False,False,False,,
10,,IND,ATL,Home,,0,False,False,False,,,,,False,False,False,,
11,,IND,BYE,Home,,0,False,False,False,,,,,False,False,False,,
12,,IND,KC,Away,,0,False,False,False,,,,,False,False,False,,
13,,IND,HOU,Home,,0,False,False,False,,,,,False,False,False,,
14,,IND,JAX,Away,,0,False,False,False,,,,,False,False,False,,
15,,IND,SEA,Away,,0,False,False,False,,,,,False,False,False,,
16,,IND,SF,Home,,0,False,False,False,,,,,False,False,False,,
17,,IND,JAX,Home,,0,False,False,False,,,,,False,False,False,,
18,,IND,HOU,Away,,0,False,False,False,,,,,False,False,False,,
1,,JAX,CAR,Home,,0,False,False,False,,,,,False,False,False,,
2,,JAX,CIN,Away,,0,False,False,False,,,,,False,False,False,,
3,,JAX,HOU,Home,,0,False,False,False,,,,,False,False,False,,
4,,JAX,SF,Away,,0,False,False,False,,,,,False,False,False,,
5,,JAX,KC,Home,,0,False,False,False,,,,,False,False,False,,
6,,JAX,SEA,Home,,0,False,False,False,,,,,False,False,False,,
7,,JAX,LAR,Home,,0,False,False,False,,,,,False,False,False,,
8,,JAX,BYE,Home,,0,False,False,False,,,,,False,False,False,,
9,,JAX,LV,Away,,0,False,False,False,,,,,False,False,False,,
10,,JAX,HOU,Away,,0,False,False,False,,,,,False,False,False,,
11,,JAX,LAC,Home,,0,False,False,False,,,,,False,False,False,,
12,,JAX,ARI,Away,,0,False,False,False,,,,,False,False,False,,
13,,JAX,TEN,Away,,0,False,False,False,,,,,False,False,False,,
14,,JAX,IND,Home,,0,False,False,False,,,,,False,False,False,,
15,,JAX,NYJ,Home,,0,False,False,False,,,,,False,False,False,,
16,,JAX,DEN,Away,,0,False,False,False,,,,,False,False,False,,
17,,JAX,IND,Away,,0,False,False,False,,,,,False,False,False,,
18,,JAX,TEN,Home,,0,False,False,False,,,,,False,False,False,,
1,,KC,LAC,Away,,0,False,False,False,,,,,False,False,False,,
2,,KC,PHI,Home,,0,False,False,False,,,,,False,False,False,,
3,,KC,NYG,Away,,0,False,False,False,,,,,False,False,False,,
4,,KC,BAL,Home,,0,False,False,False,,,,,False,False,False,,
5,,KC,JAX,Away,,0,False,False,False,,,,,False,False,False,,
6,,KC,DET,Home,,0,False,False,False,,,,,False,False,False,,
7,,KC,LV,Home,,0,False,False,False,,,,,False,False,False,,
8,,KC,WSH,Home,,0,False,False,False,,,,,False,False,False,,
9,,KC,BUF,Away,,0,False,False,False,,,,,False,False,False,,
10,,KC,BYE,Home,,0,False,False,False,,,,,False,False,False,,
11,,KC,DEN,Away,,0,False,False,False,,,,,False,False,False,,
12,,KC,IND,Home,,0,False,False,False,,,,,False,False,False,,
13,,KC,DAL,Away,,0,False,False,False,,,,,False,False,False,,
14,,KC,HOU,Home,,0,False,False,False,,,,,False,False,False,,
15,,KC,LAC,Home,,0,False,False,False,,,,,False,False,False,,
16,,KC,TEN,Away,,0,False,False,False,,,,,False,False,False,,
17,,KC,DEN,Home,,0,False,False,False,,,,,False,False,False,,
18,,KC,LV,Away,,0,False,False,False,,,,,False,False,False,,
1,,LAC,KC,Home,,0,False,False,False,,,,,False,False,False,,
2,,LAC,LV,Away,,0,False,False,False,,,,,False,False,False,,
3,,LAC,DEN,Home,,0,False,False,False,,,,,False,False,False,,
4,,LAC,NYG,Away,,0,False,False,False,,,,,False,False,False,,
5,,LAC,WSH,Home,,0,False,False,False,,,,,False,False,False,,
6,,LAC,MIA,Away,,0,False,False,False,,,,,False,False,False,,
7,,LAC,IND,Home,,0,False,False,False,,,,,False,False,False,,
8,,LAC,MIN,Home,,0,False,False,False,,,,,False,False,False,,
9,,LAC,TEN,Away,,0,False,False,False,,,,,False,False,False,,
10,,LAC,PIT,Home,,0,False,False,False,,,,,False,False,False,,
11,,LAC,JAX,Away,,0,False,False,False,,,,,False,False,False,,
12,,LAC,BYE,Home,,0,False,False,False,,,,,False,False,False,,
13,,LAC,LV,Home,,0,False,False,False,,,,,False,False,False,,
14,,LAC,PHI,Home,,0,False,False,False,,,,,False,False,False,,
15,,LAC,KC,Away,,0,False,False,False,,,,,False,False,False,,
16,,LAC,DAL,Away,,0,False,False,False,,,,,False,False,False,,
17,,LAC,HOU,Home,,0,False,False,False,,,,,False,False,False,,
18,,LAC,DEN,Away,,0,False,False,False,,,,,False,False,False,,
1,,LAR,HOU,Home,,0,False,False,False,,,,,False,False,False,,
2,,LAR,TEN,Away,,0,False,False,False,,,,,False,False,False,,
3,,LAR,PHI,Away,,0,False,False,False,,,,,False,False,False,,
4,,LAR,IND,Home,,0,False,False,False,,,,,False,False,False,,
5,,LAR,SF,Home,,0,False,False,False,,,,,False,False,False,,
6,,LAR,BAL,Away,,0,False,False,False,,,,,False,False,False,,
7,,LAR,JAX,Away,,0,False,False,False,,,,,False,False,False,,
8,,LAR,BYE,Home,,0,False,False,False,,,,,False,False,False,,
9,,LAR,NO,Home,,0,False,False,False,,,,,False,False,False,,
10,,LAR,SF,Away,,0,False,False,False,,,,,False,False,False,,
11,,LAR,SEA,Home,,0,False,False,False,,,,,False,False,False,,
12,,LAR,TB,Home,,0,False,False,False,,,,,False,False,False,,
13,,LAR,CAR,Away,,0,False,False,False,,,,,False,False,False,,
14,,LAR,ARI,Away,,0,False,False,False,,,,,False,False,False,,
15,,LAR,DET,Home,,0,False,False,False,,,,,False,False,False,,
16,,LAR,SEA,Away,,0,False,False,False,,,,,False,False,False,,
17,,LAR,ATL,Away,,0,False,False,False,,,,,False,False,False,,
18,,LAR,ARI,Home,,0,False,False,False,,,,,False,False,False,,
1,,LV,NE,Away,,0,False,False,False,,,,,False,False,False,,
2,,LV,LAC,Home,,0,False,False,False,,,,,False,False,False,,
3,,LV,WSH,Away,,0,False,False,False,,,,,False,False,False,,
4,,LV,CHI,Home,,0,False,False,False,,,,,False,False,False,,
5,,LV,IND,Away,,0,False,False,False,,,,,False,False,False,,
6,,LV,TEN,Home,,0,False,False,False,,,,,False,False,False,,
7,,LV,KC,Away,,0,False,False,False,,,,,False,False,False,,
8,,LV,BYE,Home,,0,False,False,False,,,,,False,False,False,,
9,,LV,JAX,Home,,0,False,False,False,,,,,False,False,False,,
10,,LV,DEN,Away,,0,False,False,False,,,,,False,False,False,,
11,,LV,DAL,Home,,0,False,False,False,,,,,False,False,False,,
12,,LV,CLE,Home,,0,False,False,False,,,,,False,False,False,,
13,,LV,LAC,Away,,0,False,False,False,,,,,False,False,False,,
14,,LV,DEN,Home,,0,False,False,False,,,,,False,False,False,,
15,,LV,PHI,Away,,0,False,False,False,,,,,False,False,False,,
16,,LV,HOU,Away,,0,False,False,False,,,,,False,False,False,,
17,,LV,NYG,Home,,0,False,False,False,,,,,False,False,False,,
18,,LV,KC,Home,,0,False,False,False,,,,,False,False,False,,
1,,MIA,IND,Away,,0,False,False,False,,,,,False,False,False,,
2,,MIA,NE,Home,,0,False,False,False,,,,,False,False,False,,
3,,MIA,BUF,Away,,0,False,False,False,,,,,False,False,False,,
4,,MIA,NYJ,Home,,0,False,False,False,,,,,False,False,False,,
5,,MIA,CAR,Away,,0,False,False,False,,,,,False,False,False,,
6,,MIA,LAC,Home,,0,False,False,False,,,,,False,False,False,,
7,,MIA,CLE,Away,,0,False,False,False,,,,,False,False,False,,
8,,MIA,ATL,Away,,0,False,False,False,,,,,False,False,False,,
9,,MIA,BAL,Home,,0,False,False,False,,,,,False,False,False,,
10,,MIA,BUF,Home,,0,False,False,False,,,,,False,False,False,,
11,,MIA,WSH,Home,,0,False,False,False,,,,,False,False,False,,
12,,MIA,BYE,Home,,0,False,False,False,,,,,False,False,False,,
13,,MIA,NO,Home,,0,False,False,False,,,,,False,False,False,,
14,,MIA,NYJ,Away,,0,False,False,False,,,,,False,False,False,,
15,,MIA,PIT,Away,,0,False,False,False,,,,,False,False,False,,
16,,MIA,CIN,Home,,0,False,False,False,,,,,False,False,False,,
17,,MIA,TB,Home,,0,False,False,False,,,,,False,False,False,,
18,,MIA,NE,Away,,0,False,False,False,,,,,False,False,False,,
1,,MIN,CHI,Away,,0,False,False,False,,,,,False,False,False,,
2,,MIN,ATL,Home,,0,False,False,False,,,,,False,False,False,,
3,,MIN,CIN,Home,,0,False,False,False,,,,,False,False,False,,
4,,MIN,PIT,Away,,0,False,False,False,,,,,False,False,False,,
5,,MIN,CLE,Away,,0,False,False,False,,,,,False,False,False,,
6,,MIN,BYE,Home,,0,False,False,False,,,,,False,False,False,,
7,,MIN,PHI,Home,,0,False,False,False,,,,,False,False,False,,
8,,MIN,LAC,Away,,0,False,False,False,,,,,False,False,False,,
9,,MIN,DET,Away,,0,False,False,False,,,,,False,False,False,,
10,,MIN,BAL,Home,,0,False,False,False,,,,,False,False,False,,
11,,MIN,CHI,Home,,0,False,False,False,,,,,False,False,False,,
12,,MIN,GB,Away,,0,False,False,False,,,,,False,False,False,,
13,,MIN,SEA,Away,,0,False,False,False,,,,,False,False,False,,
14,,MIN,WSH,Home,,0,False,False,False,,,,,False,False,False,,
15,,MIN,DAL,Away,,0,False,False,False,,,,,False,False,False,,
16,,MIN,NYG,Away,,0,False,False,False,,,,,False,False,False,,
17,,MIN,DET,Home,,0,False,False,False,,,,,False,False,False,,
18,,MIN,GB,Home,,0,False,False,False,,,,,False,False,False,,
1,,NE,LV,Home,,0,False,False,False,,,,,False,False,False,,
2,,NE,MIA,Away,,0,False,False,False,,,,,False,False,False,,
3,,NE,PIT,Home,,0,False,False,False,,,,,False,False,False,,
4,,NE,CAR,Home,,0,False,False,False,,,,,False,False,False,,
5,,NE,BUF,Away,,0,False,False,False,,,,,False,False,False,,
6,,NE,NO,Away,,0,False,False,False,,,,,False,False,False,,
7,,NE,TEN,Away,,0,False,False,False,,,,,False,False,False,,
8,,NE,CLE,Home,,0,False,False,False,,,,,False,False,False,,
9,,NE,ATL,Home,,0,False,False,False,,,,,False,False,False,,
10,,NE,TB,Away,,0,False,False,False,,,,,False,False,False,,
11,,NE,NYJ,Home,,0,False,False,False,,,,,False,False,False,,
12,,NE,CIN,Away,,0,False,False,False,,,,,False,False,False,,
13,,NE,NYG,Home,,0,False,False,False,,,,,False,False,False,,
14,,NE,BYE,Home,,0,False,False,False,,,,,False,False,False,,
15,,NE,BUF,Home,,0,False,False,False,,,,,False,False,False,,
16,,NE,BAL,Away,,0,False,False,False,,,,,False,False,False,,
17,,NE,NYJ,Away,,0,False,False,False,,,,,False,False,False,,
18,,NE,MIA,Home,,0,False,False,False,,,,,False,False,False,,
1,,NO,ARI,Home,,0,False,False,False,,,,,False,False,False,,
2,,NO,SF,Home,,0,False,False,False,,,,,False,False,False,,
3,,NO,SEA,Away,,0,False,False,False,,,,,False,False,False,,
4,,NO,BUF,Away,,0,False,False,False,,,,,False,False,False,,
